,Unnamed: 0,Unit Number,Time,OPS1,OPS2,OPS3,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21
2610,11253,46,233,25.0057,0.6208,60.0,462.54,536.77,1265.86,1045.27,7.05,9.0,176.06,1915.51,8012.04,0.94,36.59,165.39,2028.36,7878.75,10.8016,0.02,307.0,1915.0,84.93,14.28,8.6589
2611,11254,46,234,0.0013,0.0,100.0,518.67,642.53,1589.35,1407.55,14.62,21.57,558.08,2388.13,9080.2,1.3,47.22,525.57,2388.11,8147.24,8.3467,0.03,391.0,2388.0,100.0,39.17,23.4927
2612,11255,46,235,25.0064,0.6205,60.0,462.54,536.97,1256.67,1051.85,7.05,8.99,176.47,1915.46,8018.68,0.94,36.5,165.61,2028.35,7884.06,10.7881,0.02,306.0,1915.0,84.93,14.43,8.555
2613,11256,46,236,35.0032,0.84,100.0,449.44,554.98,1364.35,1127.2,5.48,7.97,195.35,2223.14,8366.5,1.03,41.76,184.38,2388.18,8084.16,9.2131,0.02,333.0,2223.0,100.0,14.85,8.9959
2614,11257,46,237,35.0008,0.84,100.0,449.44,554.69,1361.29,1135.52,5.48,7.97,195.11,2223.15,8362.41,1.03,41.73,183.95,2388.2,8082.45,9.2066,0.02,334.0,2223.0,100.0,14.97,8.9082
2615,11258,46,238,0.0008,0.0,100.0,518.67,642.36,1584.84,1400.68,14.62,21.57,557.98,2388.14,9074.39,1.31,47.42,525.58,2388.12,8156.22,8.3559,0.03,393.0,2388.0,100.0,39.25,23.5177
2616,11259,46,239,9.9998,0.2519,100.0,489.05,604.26,1503.35,1309.15,10.52,15.46,397.23,2319.05,8799.62,1.26,45.32,373.62,2388.15,8147.49,8.5511,0.03,370.0,2319.0,100.0,28.7,17.332
2617,11260,46,240,10.0024,0.2511,100.0,489.05,605.19,1498.72,1302.32,10.52,15.46,397.76,2318.99,8797.75,1.26,45.29,374.69,2388.2,8139.58,8.5487,0.03,368.0,2319.0,100.0,28.85,17.2805
2618,11261,46,241,19.999,0.7,100.0,491.19,606.85,1486.91,1250.92,9.35,13.6,336.54,2324.04,8738.29,1.08,44.39,316.73,2388.2,8073.98,9.0957,0.02,365.0,2324.0,100.0,24.58,14.8272
2619,11262,46,242,0.0008,0.001,100.0,518.67,642.41,1591.17,1403.24,14.62,21.57,559.21,2388.11,9071.57,1.31,47.54,526.06,2388.14,8153.5,8.3015,0.03,393.0,2388.0,100.0,39.24,23.4955
2620,11263,46,243,0.0025,0.0001,100.0,518.67,642.5,1581.56,1408.11,14.62,21.57,558.32,2388.15,9062.3,1.3,47.66,525.63,2388.1,8152.94,8.3204,0.03,392.0,2388.0,100.0,39.4,23.4803
2621,11264,46,244,35.0044,0.84,100.0,449.44,554.85,1358.93,1130.25,5.48,7.97,195.66,2223.1,8362.99,1.03,41.8,183.47,2388.29,8086.18,9.2295,0.02,334.0,2223.0,100.0,14.89,8.9055
2622,11265,46,245,42.002,0.8407,100.0,445.0,549.47,1348.24,1127.93,3.91,5.69,140.17,2212.08,8333.35,1.03,42.08,131.27,2388.2,8099.62,9.255,0.02,331.0,2212.0,100.0,10.82,6.3665
2623,11266,46,246,41.9985,0.8414,100.0,445.0,549.19,1357.62,1124.17,3.91,5.69,139.54,2212.18,8334.77,1.03,42.12,131.33,2388.27,8093.96,9.2654,0.02,331.0,2212.0,100.0,10.66,6.4227
2624,11267,46,247,42.0068,0.84,100.0,445.0,548.65,1353.05,1125.78,3.91,5.69,139.79,2212.17,8339.88,1.03,42.04,131.53,2388.23,8100.74,9.2482,0.02,331.0,2212.0,100.0,10.73,6.3420000000000005
2625,11268,46,248,0.0014,0.0,100.0,518.67,642.27,1592.13,1406.27,14.62,21.57,558.59,2388.14,9076.13,1.3,47.28,526.25,2388.1,8153.93,8.2997,0.03,392.0,2388.0,100.0,39.34,23.4164
2626,11269,46,249,10.0077,0.25,100.0,489.05,604.87,1500.16,1311.21,10.52,15.46,396.97,2319.02,8794.39,1.26,45.17,374.7,2388.23,8151.47,8.57,0.03,370.0,2319.0,100.0,28.8,17.292
2627,11270,46,250,20.0063,0.7012,100.0,491.19,606.83,1484.11,1238.71,9.35,13.59,336.21,2324.03,8731.83,1.08,44.28,316.36,2388.19,8074.76,9.1362,0.02,363.0,2324.0,100.0,24.65,14.7743
2628,11271,46,251,41.9997,0.8414,100.0,445.0,549.34,1356.56,1116.42,3.91,5.69,139.21,2212.16,8338.98,1.03,42.14,131.6,2388.21,8097.23,9.2832,0.02,330.0,2212.0,100.0,10.79,6.3729
2629,11272,46,252,35.0061,0.8416,100.0,449.44,555.17,1360.11,1130.62,5.48,7.96,195.38,2223.17,8364.83,1.03,42.11,184.21,2388.24,8080.68,9.2397,0.02,333.0,2223.0,100.0,14.98,8.9264
2630,11273,46,253,19.9989,0.7,100.0,491.19,606.51,1482.36,1242.86,9.35,13.59,337.26,2324.04,8739.67,1.08,44.33,317.08,2388.2,8071.22,9.158,0.02,366.0,2324.0,100.0,24.68,14.7374
2631,11274,46,254,42.0034,0.8408,100.0,445.0,548.99,1350.59,1122.21,3.91,5.69,139.89,2212.18,8328.5,1.03,42.04,131.63,2388.3,8096.4,9.2682,0.02,330.0,2212.0,100.0,10.59,6.3241
2632,11275,46,255,41.999,0.84,100.0,445.0,549.01,1351.94,1119.58,3.91,5.69,139.87,2212.19,8334.4,1.03,41.96,131.61,2388.28,8101.7,9.2533,0.02,330.0,2212.0,100.0,10.68,6.3531
2633,11276,46,256,0.0023,0.0,100.0,518.67,642.5,1583.52,1411.74,14.62,21.57,559.48,2388.2,9082.52,1.31,47.66,527.82,2388.2,8156.71,8.3205,0.03,393.0,2388.0,100.0,39.06,23.531
2634,11277,46,257,35.0046,0.8419,100.0,449.44,556.18,1364.99,1128.11,5.48,7.96,195.51,2223.18,8364.02,1.03,42.0,184.66,2388.36,8086.53,9.206,0.02,335.0,2223.0,100.0,14.99,8.8316
2635,11278,46,258,20.0037,0.7,100.0,491.19,606.75,1492.49,1251.08,9.35,13.6,336.78,2324.07,8750.08,1.08,44.56,317.6,2388.3,8080.96,9.122,0.02,365.0,2324.0,100.0,24.67,14.7192
2636,11279,46,259,0.0007,0.0012,100.0,518.67,642.51,1584.36,1410.25,14.62,21.57,559.24,2388.14,9077.81,1.31,47.46,526.77,2388.14,8156.4,8.3365,0.03,395.0,2388.0,100.0,39.1,23.5612
2637,11280,46,260,10.0079,0.25,100.0,489.05,604.64,1496.21,1303.1,10.52,15.45,398.27,2319.08,8800.18,1.26,45.57,375.04,2388.3,8150.3,8.529,0.03,369.0,2319.0,100.0,28.68,17.2734
2638,11281,46,261,19.9992,0.7,100.0,491.19,607.42,1485.98,1254.66,9.35,13.6,336.6,2324.1,8743.51,1.08,44.45,317.42,2388.24,8080.54,9.0947,0.02,366.0,2324.0,100.0,24.57,14.8101
2639,11282,46,262,10.0056,0.25,100.0,489.05,604.73,1494.97,1314.63,10.52,15.45,397.96,2319.03,8794.6,1.26,45.45,374.42,2388.29,8148.38,8.5249,0.03,369.0,2319.0,100.0,28.86,17.3952
2640,11283,46,263,25.0027,0.6207,60.0,462.54,536.24,1257.79,1047.96,7.05,9.0,177.25,1915.56,8015.27,0.94,36.89,165.69,2028.51,7882.37,10.7683,0.02,307.0,1915.0,84.93,14.33,8.6306
2641,11284,46,264,42.0073,0.84,100.0,445.0,548.79,1352.96,1126.95,3.91,5.69,139.83,2212.26,8340.19,1.03,42.12,131.82,2388.28,8104.55,9.2416,0.02,331.0,2212.0,100.0,10.76,6.3364
2642,11285,46,265,24.9992,0.62,60.0,462.54,536.53,1254.4,1040.51,7.05,9.0,177.11,1915.53,8018.68,0.94,36.8,165.55,2028.49,7884.8,10.7495,0.02,307.0,1915.0,84.93,14.41,8.5889
2643,11286,46,266,41.9989,0.8401,100.0,445.0,549.38,1360.43,1125.9,3.91,5.69,140.1,2212.27,8336.79,1.03,42.15,131.77,2388.31,8106.55,9.2366,0.02,332.0,2212.0,100.0,10.59,6.4289
2644,11287,46,267,0.0021,0.0,100.0,518.67,642.28,1590.65,1413.05,14.62,21.57,559.79,2388.19,9076.1,1.31,47.45,527.31,2388.17,8159.46,8.3225,0.03,393.0,2388.0,100.0,39.21,23.7308
2645,11288,46,268,35.0057,0.8411,100.0,449.44,555.19,1362.69,1130.83,5.48,7.96,196.24,2223.21,8365.81,1.03,41.84,184.92,2388.31,8081.5,9.1923,0.02,333.0,2223.0,100.0,14.89,8.9351
2646,11289,46,269,10.0024,0.2501,100.0,489.05,604.86,1499.61,1311.98,10.52,15.46,398.62,2319.12,8809.53,1.26,45.46,375.36,2388.36,8150.94,8.5343,0.03,370.0,2319.0,100.0,28.87,17.2943
2647,11290,46,270,19.9986,0.7,100.0,491.19,606.85,1488.11,1253.33,9.35,13.6,337.9,2324.23,8751.17,1.08,44.41,317.95,2388.33,8085.79,9.0999,0.02,366.0,2324.0,100.0,24.76,14.8824
2648,11291,46,271,20.0068,0.7008,100.0,491.19,607.12,1490.64,1248.84,9.35,13.59,337.85,2324.12,8750.68,1.08,44.37,317.91,2388.34,8082.04,9.1094,0.02,364.0,2324.0,100.0,24.5,14.79
2649,11292,46,272,35.0001,0.8407,100.0,449.44,555.97,1372.76,1129.89,5.48,7.97,196.62,2223.36,8371.15,1.03,41.9,185.2,2388.32,8090.94,9.1824,0.02,335.0,2223.0,100.0,14.95,8.958
2650,11293,46,273,42.0019,0.84,100.0,445.0,549.08,1348.89,1133.13,3.91,5.69,139.53,2212.24,8343.65,1.03,42.19,132.32,2388.4,8106.41,9.1878,0.02,334.0,2212.0,100.0,10.61,6.4631
2651,11294,46,274,10.0036,0.25,100.0,489.05,605.02,1505.29,1314.52,10.52,15.46,398.41,2319.12,8796.35,1.26,45.59,375.88,2388.39,8156.07,8.5334,0.03,370.0,2319.0,100.0,28.93,17.2267
2652,11295,46,275,10.0038,0.25,100.0,489.05,604.86,1508.51,1317.06,10.52,15.46,399.47,2319.12,8814.42,1.27,45.54,376.21,2388.4,8155.03,8.5395,0.03,373.0,2319.0,100.0,28.98,17.3385
2653,11296,46,276,20.0079,0.7,100.0,491.19,607.02,1482.93,1251.77,9.35,13.59,338.44,2324.19,8744.16,1.08,44.54,318.13,2388.4,8083.24,9.0916,0.02,365.0,2324.0,100.0,24.68,14.9189
2654,11297,46,277,10.0051,0.2514,100.0,489.05,604.43,1502.92,1317.53,10.52,15.46,399.86,2319.21,8810.9,1.27,45.69,376.02,2388.43,8158.73,8.5199,0.03,369.0,2319.0,100.0,28.85,17.320999999999998
2655,11298,46,278,35.0032,0.84,100.0,449.44,555.32,1363.69,1132.62,5.48,7.96,196.77,2223.3,8374.04,1.03,42.07,184.89,2388.44,8093.99,9.1928,0.02,336.0,2223.0,100.0,14.88,9.02
2656,11299,46,279,10.006,0.25,100.0,489.05,605.55,1495.34,1309.04,10.52,15.46,399.66,2319.17,8814.17,1.27,45.59,376.63,2388.43,8153.4,8.5195,0.03,371.0,2319.0,100.0,28.86,17.3067
2657,11300,46,280,35.0059,0.8413,100.0,449.44,555.78,1374.09,1127.39,5.48,7.97,197.0,2223.34,8378.29,1.03,42.17,185.07,2388.45,8093.97,9.1589,0.02,334.0,2223.0,100.0,14.96,8.9047
2658,11301,46,281,42.0044,0.8404,100.0,445.0,549.67,1354.84,1126.55,3.91,5.69,139.84,2212.3,8353.43,1.03,42.19,132.18,2388.35,8112.14,9.2104,0.02,331.0,2212.0,100.0,10.6,6.3917
2659,11302,46,282,10.0002,0.25,100.0,489.05,604.51,1507.47,1310.88,10.52,15.45,399.31,2319.21,8808.4,1.27,45.67,376.59,2388.39,8158.05,8.4924,0.03,368.0,2319.0,100.0,28.98,17.3721
2660,11303,46,283,42.0066,0.84,100.0,445.0,549.48,1360.83,1121.91,3.91,5.69,140.54,2212.29,8356.39,1.03,42.34,132.5,2388.38,8117.18,9.2302,0.02,331.0,2212.0,100.0,10.56,6.5174
2661,11304,46,284,25.0079,0.62,60.0,462.54,536.27,1261.24,1053.41,7.05,8.99,176.87,1915.62,8017.99,0.94,36.75,166.52,2028.54,7896.11,10.7559,0.02,307.0,1915.0,84.93,14.45,8.6616
2662,11305,46,285,34.9995,0.84,100.0,449.44,555.17,1364.19,1137.39,5.48,7.97,197.34,2223.38,8376.14,1.03,42.25,185.39,2388.46,8095.41,9.1739,0.02,334.0,2223.0,100.0,14.99,8.9962
2663,11306,46,286,42.0015,0.84,100.0,445.0,549.48,1356.89,1128.01,3.91,5.69,141.06,2212.3,8357.76,1.03,42.27,133.2,2388.45,8110.11,9.1977,0.02,332.0,2212.0,100.0,10.71,6.568
2664,11307,46,287,9.9987,0.2519,100.0,489.05,605.46,1500.32,1314.82,10.52,15.46,399.75,2319.29,8812.78,1.27,45.43,376.88,2388.43,8163.44,8.5551,0.03,368.0,2319.0,100.0,28.82,17.3096
2665,11308,46,288,24.9998,0.6205,60.0,462.54,537.52,1257.23,1054.05,7.05,9.0,177.69,1915.63,8033.14,0.94,37.01,166.34,2028.53,7892.48,10.7452,0.02,306.0,1915.0,84.93,14.53,8.7457
2666,11309,46,289,10.0017,0.2515,100.0,489.05,605.13,1505.58,1312.11,10.52,15.46,399.95,2319.26,8819.6,1.27,45.65,377.29,2388.48,8164.53,8.496,0.03,371.0,2319.0,100.0,28.94,17.3441
2667,11310,46,290,25.0043,0.6206,60.0,462.54,536.66,1261.39,1048.61,7.05,9.0,178.69,1915.64,8031.88,0.94,36.77,166.99,2028.58,7890.94,10.7298,0.02,307.0,1915.0,84.93,14.51,8.6189
2668,11311,46,291,35.0078,0.8418,100.0,449.44,555.76,1376.87,1134.22,5.48,7.97,197.58,2223.46,8388.31,1.04,42.08,186.1,2388.53,8105.89,9.1585,0.02,335.0,2223.0,100.0,15.11,9.065
2669,11312,46,292,35.0026,0.8419,100.0,449.44,555.63,1368.63,1135.01,5.48,7.96,197.87,2223.38,8383.12,1.04,42.17,185.88,2388.55,8099.17,9.1479,0.02,333.0,2223.0,100.0,15.07,8.9633
2670,11313,46,293,20.0069,0.7004,100.0,491.19,607.63,1495.26,1252.99,9.35,13.59,339.6,2324.37,8757.11,1.09,44.72,319.69,2388.47,8087.93,9.0478,0.02,367.0,2324.0,100.0,24.78,14.9542
2671,11314,46,294,25.003,0.62,60.0,462.54,536.45,1265.95,1052.24,7.05,9.0,177.54,1915.7,8034.22,0.94,36.95,166.79,2028.57,7892.15,10.6949,0.02,307.0,1915.0,84.93,14.5,8.7378
2672,11315,46,295,35.0057,0.84,100.0,449.44,555.87,1376.74,1134.44,5.48,7.97,197.79,2223.46,8387.08,1.04,42.22,185.64,2388.61,8100.37,9.1563,0.02,336.0,2223.0,100.0,14.82,8.9899
2673,11316,46,296,25.0026,0.6217,60.0,462.54,537.31,1261.81,1051.76,7.05,8.99,177.49,1915.67,8036.2,0.94,36.96,167.31,2028.57,7894.15,10.7178,0.02,309.0,1915.0,84.93,14.4,8.6833
2674,11317,46,297,25.0022,0.62,60.0,462.54,536.55,1266.06,1047.37,7.05,9.0,178.14,1915.71,8036.72,0.94,36.86,166.57,2028.59,7892.05,10.7231,0.02,307.0,1915.0,84.93,14.51,8.7101
2675,11318,46,298,24.9984,0.62,60.0,462.54,537.23,1273.06,1050.81,7.05,9.0,178.21,1915.78,8042.97,0.94,36.85,167.76,2028.6,7895.82,10.7352,0.02,307.0,1915.0,84.93,14.3,8.607999999999999
2676,11319,46,299,35.0065,0.8412,100.0,449.44,555.45,1372.15,1137.81,5.48,7.97,198.78,2223.54,8388.06,1.04,42.28,186.25,2388.67,8106.21,9.1125,0.02,337.0,2223.0,100.0,15.01,9.0808
2677,11320,46,300,42.0027,0.8413,100.0,445.0,550.1,1356.23,1134.99,3.91,5.69,141.29,2212.32,8368.92,1.04,42.52,132.4,2388.53,8124.75,9.168,0.02,331.0,2212.0,100.0,10.82,6.5104
2678,11321,46,301,0.0,0.0,100.0,518.67,643.49,1594.64,1422.74,14.62,21.57,565.24,2388.4,9104.31,1.31,47.8,532.19,2388.36,8176.17,8.2405,0.03,396.0,2388.0,100.0,39.53,23.7697
2679,11322,46,302,42.0015,0.84,100.0,445.0,550.15,1361.2,1130.83,3.91,5.69,141.15,2212.41,8361.41,1.04,42.24,132.98,2388.49,8126.91,9.1595,0.02,331.0,2212.0,100.0,10.8,6.4919
2680,11323,46,303,35.0019,0.8412,100.0,449.44,555.78,1373.03,1133.62,5.48,7.97,198.46,2223.52,8394.03,1.04,42.16,187.02,2388.7,8107.33,9.118,0.02,337.0,2223.0,100.0,15.06,9.0852
2681,11324,46,304,10.0063,0.2511,100.0,489.05,605.45,1501.88,1316.71,10.52,15.46,402.09,2319.39,8824.74,1.27,45.87,378.78,2388.62,8168.41,8.5002,0.03,370.0,2319.0,100.0,29.02,17.3695
2682,11325,46,305,42.003,0.84,100.0,445.0,549.55,1363.89,1128.7,3.91,5.69,142.17,2212.4,8364.29,1.04,42.29,133.78,2388.52,8128.21,9.1341,0.02,333.0,2212.0,100.0,10.8,6.395
2683,11326,46,306,41.9984,0.8409,100.0,445.0,550.3,1363.29,1133.57,3.91,5.69,142.07,2212.41,8358.49,1.04,42.05,133.57,2388.52,8128.1,9.1635,0.02,332.0,2212.0,100.0,10.75,6.4565
2684,11327,46,307,25.0008,0.6204,60.0,462.54,537.04,1269.59,1049.37,7.05,9.0,178.75,1915.79,8046.19,0.94,36.9,168.05,2028.74,7903.69,10.6807,0.02,308.0,1915.0,84.93,14.62,8.7976
2685,11328,46,308,42.0072,0.8402,100.0,445.0,549.43,1359.2,1139.74,3.91,5.69,142.07,2212.42,8364.14,1.04,42.45,132.89,2388.57,8129.85,9.1371,0.02,333.0,2212.0,100.0,10.88,6.5617
2686,11329,46,309,20.0019,0.7,100.0,491.19,607.62,1478.41,1264.98,9.35,13.59,341.69,2324.54,8775.83,1.09,44.72,321.26,2388.66,8095.87,9.0335,0.03,367.0,2324.0,100.0,24.96,14.7746
2687,11330,46,310,24.9982,0.62,60.0,462.54,537.42,1258.66,1061.15,7.05,9.0,178.65,1915.84,8042.03,0.94,36.93,168.03,2028.74,7905.77,10.71,0.02,307.0,1915.0,84.93,14.49,8.6607
2688,11331,46,311,42.004,0.84,100.0,445.0,549.66,1365.05,1139.71,3.91,5.69,141.85,2212.45,8369.86,1.04,42.7,133.42,2388.57,8134.23,9.1381,0.02,334.0,2212.0,100.0,10.86,6.4833
2689,11332,46,312,20.0015,0.7008,100.0,491.19,607.18,1487.59,1265.66,9.35,13.6,341.3,2324.57,8774.81,1.09,44.8,321.88,2388.75,8108.35,9.0238,0.03,369.0,2324.0,100.0,24.93,14.8759
2690,11333,46,313,42.0061,0.8420000000000001,100.0,445.0,549.26,1360.85,1135.4,3.91,5.69,142.42,2212.47,8374.35,1.04,42.61,133.96,2388.57,8130.77,9.1507,0.02,333.0,2212.0,100.0,10.7,6.5316
2691,11334,46,314,20.0018,0.7004,100.0,491.19,607.78,1493.08,1272.88,9.35,13.6,342.73,2324.65,8780.84,1.09,44.69,322.02,2388.78,8107.26,9.0038,0.03,368.0,2324.0,100.0,24.97,15.02
2692,11335,46,315,42.0078,0.84,100.0,445.0,550.32,1365.45,1144.27,3.91,5.69,142.12,2212.52,8372.86,1.04,42.62,133.96,2388.61,8136.58,9.1023,0.02,334.0,2212.0,100.0,10.62,6.5031
2693,11336,46,316,0.0029,0.0,100.0,518.67,643.01,1600.82,1419.85,14.62,21.57,566.79,2388.4,9116.76,1.31,48.01,534.55,2388.46,8194.29,8.2418,0.03,395.0,2388.0,100.0,39.72,23.7547
2694,11337,46,317,25.0055,0.62,60.0,462.54,537.18,1272.95,1055.87,7.05,9.0,178.62,1915.8,8047.84,0.94,37.09,168.51,2028.77,7905.44,10.658,0.02,309.0,1915.0,84.93,14.52,8.7524
2695,11338,46,318,0.0022,0.0,100.0,518.67,643.0,1596.63,1433.67,14.62,21.58,567.59,2388.46,9117.72,1.32,48.28,535.31,2388.49,8190.33,8.185,0.03,396.0,2388.0,100.0,39.55,23.6979
2696,11339,46,319,35.0067,0.84,100.0,449.44,556.05,1378.99,1141.97,5.48,7.96,200.59,2223.72,8408.88,1.05,42.31,187.81,2388.84,8117.94,9.0908,0.02,337.0,2223.0,100.0,14.99,9.0648
2697,11340,46,320,42.0054,0.84,100.0,445.0,550.07,1364.94,1139.7,3.91,5.69,142.18,2212.5,8377.72,1.05,42.49,133.8,2388.59,8138.9,9.1155,0.02,333.0,2212.0,100.0,10.86,6.481
2698,11341,46,321,42.0071,0.8406,100.0,445.0,549.68,1369.86,1140.55,3.91,5.69,142.59,2212.54,8380.39,1.05,42.64,134.5,2388.64,8143.19,9.0518,0.02,335.0,2212.0,100.0,10.91,6.5469
2699,11342,47,1,41.99800000000001,0.84,100.0,445.0,549.29,1345.34,1108.65,3.91,5.7,137.92,2211.92,8302.25,1.02,41.52,129.31,2387.92,8067.52,9.3506,0.02,327.0,2212.0,100.0,10.58,6.4665
2700,11343,47,2,42.0021,0.8406,100.0,445.0,549.23,1348.34,1107.59,3.91,5.69,137.46,2211.85,8301.86,1.01,41.62,129.36,2387.96,8069.65,9.3552,0.02,329.0,2212.0,100.0,10.46,6.3962
2701,11344,47,3,25.0057,0.6211,60.0,462.54,536.41,1256.77,1040.02,7.05,9.0,174.68,1915.26,7995.16,0.93,36.34,164.2,2028.08,7866.09,10.9084,0.02,304.0,1915.0,84.93,14.27,8.5712
2702,11345,47,4,20.0065,0.7015,100.0,491.19,606.91,1469.08,1232.04,9.35,13.61,332.9,2323.65,8702.05,1.07,43.91,313.19,2387.73,8049.98,9.2142,0.02,361.0,2324.0,100.0,24.39,14.5977
2703,11346,47,5,25.0066,0.62,60.0,462.54,536.11,1252.84,1036.78,7.05,9.0,174.59,1915.21,7997.5,0.94,36.35,163.65,2028.17,7861.45,10.8487,0.02,306.0,1915.0,84.93,14.18,8.6586
2704,11347,47,6,42.0061,0.84,100.0,445.0,549.3,1341.8,1109.98,3.91,5.7,137.03,2211.94,8306.59,1.01,41.38,129.55,2387.98,8069.78,9.3825,0.02,328.0,2212.0,100.0,10.49,6.2832
2705,11348,47,7,20.0031,0.7,100.0,491.19,606.34,1470.3,1235.72,9.35,13.61,332.5,2323.7,8702.08,1.07,43.87,312.5,2387.76,8049.24,9.2237,0.02,363.0,2324.0,100.0,24.41,14.6658
2706,11349,47,8,42.0043,0.84,100.0,445.0,548.58,1343.53,1113.71,3.91,5.7,138.04,2211.88,8305.49,1.01,41.59,130.07,2387.98,8076.85,9.3432,0.02,328.0,2212.0,100.0,10.42,6.3591
2707,11350,47,9,0.0014,0.0,100.0,518.67,641.7,1576.69,1392.84,14.62,21.59,551.17,2387.77,9037.35,1.3,47.25,519.11,2387.74,8120.41,8.4023,0.03,390.0,2388.0,100.0,38.96,23.3283
2708,11351,47,10,25.0073,0.6218,60.0,462.54,535.97,1248.99,1035.86,7.05,9.0,174.79,1915.23,7995.45,0.93,36.36,163.58,2028.07,7863.65,10.8656,0.02,306.0,1915.0,84.93,14.12,8.5137
2709,11352,47,11,20.0034,0.7004,100.0,491.19,607.0,1466.98,1238.68,9.35,13.61,332.89,2323.68,8710.57,1.07,43.84,312.94,2387.78,8050.32,9.2394,0.02,364.0,2324.0,100.0,24.39,14.5955
2710,11353,47,12,9.9998,0.25,100.0,489.05,604.54,1486.35,1298.55,10.52,15.46,393.2,2318.67,8765.52,1.26,44.8,370.26,2387.85,8124.46,8.5917,0.03,366.0,2319.0,100.0,28.52,17.1913
2711,11354,47,13,20.0043,0.7,100.0,491.19,607.53,1469.33,1230.97,9.35,13.61,333.13,2323.7,8705.35,1.07,43.86,313.28,2387.8,8056.32,9.1443,0.02,363.0,2324.0,100.0,24.52,14.6535
2712,11355,47,14,0.0007,0.0004,100.0,518.67,642.17,1581.67,1401.15,14.62,21.58,550.72,2387.71,9033.43,1.3,47.1,519.5,2387.68,8120.71,8.4124,0.03,390.0,2388.0,100.0,38.73,23.2954
2713,11356,47,15,42.008,0.8420000000000001,100.0,445.0,549.06,1335.89,1102.3,3.91,5.7,136.99,2211.83,8302.21,1.01,41.43,129.56,2387.95,8072.07,9.3767,0.02,329.0,2212.0,100.0,10.67,6.2618
2714,11357,47,16,35.001,0.84,100.0,449.44,555.23,1361.51,1120.37,5.48,7.98,193.6,2222.75,8339.51,1.02,41.37,181.68,2387.83,8055.28,9.2883,0.02,332.0,2223.0,100.0,14.95,8.841000000000003
2715,11358,47,17,10.007,0.2511,100.0,489.05,603.99,1490.45,1290.39,10.52,15.47,392.94,2318.57,8760.24,1.25,45.09,369.83,2387.85,8120.67,8.6169,0.03,367.0,2319.0,100.0,28.56,17.1906
2716,11359,47,18,42.0055,0.8411,100.0,445.0,549.22,1345.1,1116.7,3.91,5.7,137.7,2211.91,8304.1,1.01,41.74,129.82,2387.98,8072.68,9.361,0.02,328.0,2212.0,100.0,10.64,6.2747
2717,11360,47,19,42.0032,0.8418,100.0,445.0,548.72,1348.28,1112.0,3.91,5.7,137.64,2211.87,8305.39,1.01,41.49,129.41,2387.97,8075.45,9.3788,0.02,328.0,2212.0,100.0,10.57,6.3378
2718,11361,47,20,10.0079,0.25,100.0,489.05,604.23,1490.11,1288.28,10.52,15.46,392.47,2318.6,8772.34,1.26,44.91,370.34,2387.85,8122.39,8.616,0.03,366.0,2319.0,100.0,28.66,17.1896
2719,11362,47,21,25.0056,0.62,60.0,462.54,536.13,1258.63,1042.63,7.05,9.01,174.05,1915.22,8009.47,0.94,36.31,163.35,2028.07,7859.94,10.8636,0.02,305.0,1915.0,84.93,14.2,8.6503
2720,11363,47,22,10.0002,0.25,100.0,489.05,604.18,1488.94,1291.62,10.52,15.46,392.54,2318.66,8757.86,1.26,44.93,369.96,2387.79,8122.03,8.6124,0.03,367.0,2319.0,100.0,28.75,17.1168
2721,11364,47,23,42.0046,0.84,100.0,445.0,549.45,1347.88,1111.91,3.91,5.7,137.7,2211.9,8308.47,1.02,41.69,129.23,2388.06,8073.52,9.3709,0.02,329.0,2212.0,100.0,10.61,6.3401
2722,11365,47,24,0.0001,0.0003,100.0,518.67,642.45,1580.51,1401.15,14.62,21.58,550.71,2387.75,9040.52,1.3,47.21,519.11,2387.76,8121.84,8.4261,0.03,389.0,2388.0,100.0,39.04,23.2892
2723,11366,47,25,25.0016,0.62,60.0,462.54,536.33,1257.8,1042.49,7.05,9.0,174.45,1915.2,7992.27,0.93,36.39,163.95,2028.1,7866.21,10.8782,0.02,304.0,1915.0,84.93,14.29,8.5265
2724,11367,47,26,42.0011,0.8416,100.0,445.0,549.7,1345.74,1117.16,3.91,5.69,138.11,2211.96,8304.45,1.01,41.64,129.08,2387.95,8071.99,9.3766,0.02,328.0,2212.0,100.0,10.59,6.3105
2725,11368,47,27,35.0031,0.84,100.0,449.44,555.01,1351.49,1122.17,5.48,7.98,193.05,2222.71,8336.7,1.02,41.55,181.85,2387.81,8058.56,9.3103,0.02,331.0,2223.0,100.0,14.9,8.9713
2726,11369,47,28,25.0008,0.62,60.0,462.54,536.7,1254.05,1031.87,7.05,9.0,173.99,1915.21,8001.3,0.94,36.31,163.54,2028.08,7866.06,10.8796,0.02,305.0,1915.0,84.93,14.15,8.5559
2727,11370,47,29,20.0071,0.7012,100.0,491.19,606.52,1473.88,1238.92,9.35,13.61,332.32,2323.7,8701.91,1.07,43.88,312.76,2387.79,8053.71,9.2562,0.02,364.0,2324.0,100.0,24.51,14.6884
2728,11371,47,30,42.0031,0.84,100.0,445.0,548.8,1344.21,1112.54,3.91,5.7,137.5,2211.85,8306.19,1.01,41.59,129.67,2388.0,8070.71,9.3879,0.02,330.0,2212.0,100.0,10.65,6.4423
